file_name,Hue_L,Hue_H,Saturation_L,Saturation_H,Brightness_L,Brightness_H,Method
20240730_110423.jpg,30,110,0,255,0,162,Automatic
20240730_110431.jpg,30,101,0,255,0,171,Automatic
20240730_110440.jpg,30,132,0,255,0,150,Automatic
20240730_110449.jpg,30,130,0,255,0,255,Manual
20240730_110510.jpg,30,100,0,255,0,171,Automatic
20240730_110524.jpg,30,99,0,255,0,172,Automatic
20240730_110531.jpg,30,133,0,255,0,154,Automatic
20240730_110553.jpg,30,130,110,255,0,255,Manual
20240730_110605.jpg,30,130,110,255,0,255,Manual
20240730_110615.jpg,30,130,110,255,0,255,Manual
20240730_110625.jpg,30,102,0,255,0,158,Automatic
20240730_110637.jpg,30,130,110,255,0,255,Manual
20240730_110649.jpg,30,130,110,255,0,255,Manual
20240730_110657.jpg,30,130,110,255,0,255,Manual
20240730_110702.jpg,30,129,0,255,0,157,Automatic
20240730_110706.jpg,30,130,110,255,0,255,Manual
20240730_110723.jpg,30,114,0,255,0,130,Automatic
20240730_110914.jpg,30,125,0,255,0,164,Automatic
20240730_111058.jpg,30,126,0,255,0,149,Automatic
20240730_111250.jpg,30,107,0,255,0,120,Automatic
20240730_111422.jpg,30,129,0,255,0,154,Automatic
20240730_111549.jpg,30,117,0,255,0,134,Automatic
20240730_111642.jpg,30,138,0,255,0,155,Automatic
20240730_111659.jpg,30,116,0,255,0,155,Automatic
20240730_111740.jpg,30,119,0,255,0,166,Automatic
20240730_111815.jpg,30,150,0,255,0,255,Manual
20240730_111903.jpg,30,170,0,255,0,160,Manual
20240730_111925.jpg,30,132,0,255,0,141,Automatic
20240730_112646.jpg,30,130,110,255,0,255,Manual
20240730_112658.jpg,30,130,110,255,0,255,Manual
20240730_112710.jpg,30,130,110,255,0,255,Manual
20240730_112721.jpg,30,130,110,255,0,255,Manual
20240730_112732.jpg,30,130,110,255,0,255,Manual
20240730_112741.jpg,30,130,110,255,0,255,Manual
20240730_112754.jpg,30,130,110,255,0,255,Manual
20240730_112820.jpg,30,103,0,255,0,174,Automatic
20240730_112828.jpg,30,99,0,255,0,165,Automatic
20240730_112838.jpg,30,130,110,255,0,255,Manual
20240730_112851.jpg,30,130,110,255,0,255,Manual
20240730_112904.jpg,30,130,110,255,0,255,Manual
20240730_112914.jpg,30,110,0,255,0,146,Automatic
20240730_112934.jpg,30,107,0,255,0,151,Automatic
20240730_112953.jpg,30,108,0,255,0,144,Automatic
20240730_113021.jpg,30,106,0,255,0,165,Automatic
20240730_113030.jpg,30,113,0,255,0,148,Automatic
20240730_113040.jpg,30,109,0,255,0,144,Automatic
20240730_113046.jpg,0,130,120,255,0,255,Manual
20240730_113055.jpg,30,160,90,255,0,255,Manual
20240730_113104.jpg,30,105,0,255,0,181,Automatic
20240730_113117.jpg,30,113,0,255,0,157,Automatic
20240730_113126.jpg,30,130,110,255,0,255,Manual
20240730_113138.jpg,30,130,110,255,0,255,Manual
20240730_113200.jpg,30,96,0,255,0,169,Automatic
20240730_113208.jpg,30,130,110,255,0,255,Manual
20240730_113216.jpg,30,130,110,255,0,255,Manual
20240730_113223.jpg,30,130,70,255,0,255,Manual
20240730_113230.jpg,30,103,0,255,0,171,Automatic
20240730_113859.jpg,30,110,0,255,0,159,Automatic
20240730_114507.jpg,30,114,0,255,0,148,Automatic
20240730_114517.jpg,30,114,0,255,0,144,Automatic
20240730_114541.jpg,30,137,0,255,0,128,Automatic
20240730_114602.jpg,30,135,0,255,0,118,Automatic
20240730_114631.jpg,30,122,0,255,0,133,Automatic
20240730_114650.jpg,30,137,0,255,0,119,Automatic
20240730_114707.jpg,30,141,0,255,0,123,Automatic
20240730_114749.jpg,30,116,0,255,0,139,Automatic
20240730_114838.jpg,30,116,0,255,0,141,Automatic
20240730_115348.jpg,30,106,0,255,0,147,Automatic
20240730_115359.jpg,30,110,0,255,0,155,Automatic
20240730_115407.jpg,30,104,0,255,0,155,Automatic
20240730_115420.jpg,30,110,0,255,0,143,Automatic
20240730_115429.jpg,30,100,0,255,0,163,Automatic
20240730_115447.jpg,30,150,0,255,0,255,Manual
20240730_115458.jpg,30,118,0,255,0,150,Automatic
20240730_115511.jpg,30,114,0,255,0,146,Automatic
20240730_115517.jpg,30,109,0,255,0,140,Automatic
20240730_115548.jpg,30,114,0,255,0,147,Automatic
20240730_115919.jpg,30,103,0,255,0,146,Automatic
20240730_115930.jpg,30,104,0,255,0,141,Automatic
20240730_115940.jpg,30,109,0,255,0,150,Automatic
20240730_115954.jpg,30,119,0,255,0,136,Automatic
20240730_120013.jpg,30,104,0,255,0,163,Automatic
20240730_120034.jpg,30,109,0,255,0,140,Automatic
20240730_120042.jpg,30,103,0,255,0,154,Automatic
20240730_120732.jpg,30,107,0,255,0,138,Automatic
20240730_120742.jpg,30,109,0,255,0,149,Automatic
20240730_120752.jpg,30,130,110,255,0,255,Manual
20240730_120811.jpg,30,109,0,255,0,139,Automatic
20240730_120823.jpg,30,117,0,255,0,136,Automatic
20240730_120833.jpg,30,113,0,255,0,132,Automatic
20240730_120843.jpg,30,124,0,255,0,130,Automatic
20240730_120851.jpg,30,130,0,255,0,255,Manual
20240730_121326.jpg,0,130,0,255,0,255,Manual
20240730_121333.jpg,30,112,0,255,0,143,Automatic
20240730_121339.jpg,30,114,0,255,0,150,Automatic
20240730_121801.jpg,30,128,0,255,0,149,Automatic
20240730_121814.jpg,30,127,0,255,0,133,Automatic
20240730_121822.jpg,30,132,0,255,0,151,Automatic
20240730_121835.jpg,30,121,0,255,0,152,Automatic
20240730_121847.jpg,30,113,0,255,0,147,Automatic
20240730_121900.jpg,30,111,0,255,0,160,Automatic
20240730_122038.jpg,30,121,0,255,0,143,Automatic
20240730_122125.jpg,0,255,0,255,0,150,Manual
20240730_122153.jpg,30,130,30,255,0,255,Manual
20240730_122202.jpg,30,130,30,255,0,255,Manual
20240730_122211.jpg,30,130,60,255,0,255,Manual
20240730_122220.jpg,30,130,60,255,0,255,Manual
20240730_122225.jpg,30,130,0,255,0,255,Manual
20240730_122226.jpg,30,130,0,255,0,255,Manual
20240730_122234.jpg,30,102,0,255,0,152,Automatic
20240730_122239.jpg,30,130,80,255,0,255,Manual
20240730_122245.jpg,30,130,80,255,0,255,Manual
20240730_122252.jpg,30,130,80,255,0,255,Manual
20240730_122301.jpg,30,130,80,255,0,255,Manual
20240730_122307.jpg,30,130,80,255,0,255,Manual
20240730_122313.jpg,30,130,40,255,0,255,Manual
20240730_122318.jpg,30,130,40,255,0,255,Manual
20240730_122324.jpg,30,130,30,255,0,255,Manual
20240730_122331.jpg,30,130,30,255,0,255,Manual
20240730_122340.jpg,30,130,30,255,0,255,Manual
20240730_122343.jpg,30,117,0,255,0,133,Automatic
20240730_122344.jpg,30,130,110,255,0,255,Manual
20240730_122350.jpg,0,130,60,255,0,255,Manual
20240730_122358.jpg,30,106,0,255,0,160,Automatic
20240730_122407.jpg,30,130,30,255,0,255,Manual
20240730_122417.jpg,30,109,0,255,0,128,Automatic
20240730_122424.jpg,30,130,30,255,0,255,Manual
20240730_122430.jpg,30,130,110,255,0,255,Manual
20240730_122439.jpg,30,96,0,255,0,165,Automatic
20240730_122448.jpg,30,103,0,255,0,160,Automatic
20240730_122456.jpg,30,107,0,255,0,143,Automatic
20240730_122507.jpg,30,130,110,255,0,255,Manual
20240730_122516.jpg,30,130,110,255,0,255,Manual
20240730_122525.jpg,30,130,110,255,0,255,Manual
20240730_122530.jpg,30,107,0,255,0,139,Automatic
20240730_122536.jpg,30,106,0,255,0,150,Automatic
20240730_122542.jpg,30,130,110,255,0,255,Manual
20240730_122554.jpg,30,106,0,255,0,153,Automatic
20240730_122556.jpg,30,130,110,255,0,255,Manual
20240730_122600.jpg,30,130,110,255,0,255,Manual
20240730_122610.jpg,30,130,110,255,0,255,Manual
20240730_122619.jpg,30,130,80,255,0,255,Manual
20240730_122640.jpg,30,104,0,255,0,162,Automatic
20240730_122642.jpg,30,130,0,255,0,255,Manual
20240730_122648.jpg,30,130,110,255,0,255,Manual
20240730_122657.jpg,30,130,110,255,0,255,Manual
20240730_122710.jpg,30,130,30,255,0,255,Manual
20240730_122719.jpg,30,130,110,255,0,255,Manual
20240730_122800.jpg,30,106,0,255,0,142,Automatic
20240730_123302.jpg,30,130,30,255,0,255,Manual
20240730_123314.jpg,30,104,0,255,0,142,Automatic
20240730_123415.jpg,30,130,30,255,0,255,Manual
20240730_123725.jpg,30,130,110,255,0,255,Manual
20240730_123847.jpg,0,255,0,255,0,110,Manual
20240730_130409.jpg,30,112,0,255,0,159,Automatic
20240801_111402.jpg,30,107,0,255,0,137,Automatic
20240801_111733.jpg,30,100,0,255,0,157,Automatic
20240801_111911.jpg,30,130,110,255,0,255,Manual
20240801_112236.jpg,30,130,30,255,0,255,Manual
20240801_112433.jpg,30,130,110,255,0,255,Manual
20240801_112453.jpg,30,130,110,255,0,255,Manual
20240801_113140.jpg,30,130,50,255,0,255,Manual
20240801_114921.jpg,30,130,50,255,0,255,Manual
20240801_115037.jpg,30,130,80,255,0,255,Manual
20240807_101331.jpg,30,126,0,255,0,151,Automatic
20240807_101413.jpg,0,130,0,255,0,150,Manual
20240807_101447.jpg,30,102,0,255,0,151,Automatic
20240807_101533.jpg,0,130,0,255,0,150,Manual
20240807_101553.jpg,0,130,0,255,0,150,Manual
20240807_101629.jpg,30,109,0,255,0,157,Automatic
20240807_101719.jpg,30,102,0,255,0,157,Automatic
20240807_101856.jpg,30,106,0,255,0,156,Automatic
20240807_102051.jpg,0,140,0,255,0,255,Manual
20240807_102243.jpg,30,140,0,255,0,255,Manual
20240807_102712.jpg,30,109,0,255,0,158,Automatic
20240807_102759.jpg,30,104,0,255,0,165,Automatic
20240807_105627.jpg,30,150,0,255,0,170,Manual
20240807_105736.jpg,0,255,0,255,0,170,Manual
20240807_110446.jpg,0,255,0,255,0,170,Manual
20240807_110459.jpg,0,255,0,255,0,170,Manual
20240807_110510.jpg,0,255,0,255,0,170,Manual
20240807_110519.jpg,0,255,0,255,0,170,Manual
20240807_110535.jpg,0,255,0,255,0,170,Manual
20240807_110545.jpg,0,255,0,255,0,170,Manual
20240807_110555.jpg,0,255,0,255,0,170,Manual
20240807_110629.jpg,0,255,0,255,0,170,Manual
20240807_110646.jpg,30,125,0,255,0,163,Automatic
20240807_110710.jpg,30,104,0,255,0,161,Automatic
20240807_110737.jpg,30,116,0,255,0,150,Automatic
20240807_110820.jpg,30,114,0,255,0,140,Automatic
20240807_110838.jpg,30,113,0,255,0,143,Automatic
20240807_110850.jpg,0,255,0,255,0,110,Manual
20240807_111015.jpg,30,104,0,255,0,166,Automatic
20240807_111057.jpg,30,108,0,255,0,156,Automatic
20240807_112222.jpg,30,103,0,255,0,149,Automatic
20240807_112241.jpg,30,104,0,255,0,159,Automatic
20240807_112255.jpg,30,104,0,255,0,156,Automatic
20240807_112303.jpg,30,107,0,255,0,152,Automatic
20240807_112311.jpg,30,130,110,255,0,255,Manual
20240807_115146.jpg,30,104,0,255,0,150,Automatic
20240807_115206.jpg,30,96,0,255,0,165,Automatic
20240807_115213.jpg,30,96,0,255,0,170,Automatic
20240807_115238.jpg,30,130,110,255,0,255,Manual
20240807_115303.jpg,30,108,0,255,0,145,Automatic
20240807_115313.jpg,30,113,0,255,0,126,Automatic
20240807_115631.jpg,30,130,110,255,0,255,Manual
20240807_115647.jpg,30,130,110,255,0,255,Manual
20240807_115700.jpg,30,109,0,255,0,161,Automatic
20240807_115709.jpg,30,130,110,255,0,255,Manual
20240807_115721.jpg,30,130,110,255,0,255,Manual
20240808_120931.jpg,30,130,0,255,0,255,Manual
20240808_121134.jpg,0,255,0,255,0,150,Manual
20240808_121413.jpg,30,130,0,255,0,255,Manual
20240808_121521.jpg,30,140,0,255,0,140,Manual
20240808_121529.jpg,30,140,0,255,0,140,Manual
20240808_122340.jpg,30,140,0,255,0,255,Manual
20240808_122346.jpg,0,255,0,255,0,140,Manual
20240808_122351.jpg,30,140,0,255,0,255,Manual
20240808_122659.jpg,0,255,0,255,0,110,Manual
20240808_122849.jpg,30,140,0,255,0,180,Manual
20240808_123034.jpg,30,140,0,255,0,180,Manual
20240808_123047.jpg,30,130,0,255,0,255,Manual
20240808_124003.jpg,0,255,0,255,0,110,Manual
20240808_124011.jpg,0,255,0,255,0,120,Manual
20240808_124318.jpg,30,130,0,255,0,255,Manual
20240808_124324.jpg,30,130,0,255,0,255,Manual
20240808_124330.jpg,30,140,0,255,0,255,Manual
20240819_110359.jpg,30,140,0,255,0,255,Manual
20240819_111827.jpg,30,103,0,255,0,143,Automatic
20240819_112552.jpg,30,124,0,255,0,152,Automatic
